book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
5569,351064,351064,3275269,9,194232638,9780194232630.0,"Diane Mowat, W.W. Jacobs",1902.0,The Monkey's Paw,The Monkey's Paw (Oxford Bookworms),eng,3.85,18113,18209,204,326,1187,4909,6243,5544,https://images.gr-assets.com/books/1297721168m/351064.jpg,https://images.gr-assets.com/books/1297721168s/351064.jpg
5581,48037,48037,47015,397,809510839,9780809510830.0,J. Sheridan Le Fanu,1872.0,Carmilla,Carmilla,eng,3.83,21582,24992,1668,338,1449,7088,9344,6773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5592,6404621,6404621,6593483,21,61719544,9780061719550.0,Craig Ferguson,2009.0,American on Purpose,American on Purpose: The Improbable Adventures of an Unlikely Patriot,eng,3.96,17033,18429,1345,444,799,3838,7232,6116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5616,23966,23966,1087344,51,393318680,9780393318680.0,Irvine Welsh,1998.0,Filth,Filth,eng,3.76,16162,17671,693,463,1351,4679,6637,4541,https://images.gr-assets.com/books/1452500604m/23966.jpg,https://images.gr-assets.com/books/1452500604s/23966.jpg
5632,47520,47520,1003952,42,64473457,9780064473450.0,Diana Wynne Jones,1990.0,Castle in the Air,"Castle in the Air (Howl's Moving Castle, #2)",,3.93,22964,26770,1599,175,1119,6799,11091,7586,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5641,13642963,13642963,8586468,39,385344031,9780385344040.0,Alan Bradley,2013.0,Speaking from Among the Bones,"Speaking from Among the Bones (Flavia de Luce, #5)",eng,4.17,21892,24547,3138,242,540,3474,10822,9469,https://images.gr-assets.com/books/1344371922m/13642963.jpg,https://images.gr-assets.com/books/1344371922s/13642963.jpg
5658,42909,42909,2987864,46,312335288,9780312335280.0,James Herriot,1976.0,Vets Might Fly and Vet in a Spin,All Things Wise and Wonderful,,4.39,20524,22314,381,109,245,2467,7537,11956,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5665,16360,16360,1355172,196,7113803,9780007113800.0,Agatha Christie,1936.0,Murder in Mesopotamia,"Murder in Mesopotamia (Hercule Poirot, #14)",eng,3.86,21207,24492,892,108,957,7300,9946,6181,https://images.gr-assets.com/books/1308808558m/16360.jpg,https://images.gr-assets.com/books/1308808558s/16360.jpg
5666,12013,12013,1494164,23,553575376,9780553575380.0,Iain M. Banks,1996.0,Excession,"Excession (Culture, #5)",en-US,4.19,16330,18833,737,104,544,3026,7117,8042,https://images.gr-assets.com/books/1288930712m/12013.jpg,https://images.gr-assets.com/books/1288930712s/12013.jpg
5678,133394,133394,1912267,119,140184937,9780140184940.0,Graham Greene,1958.0,Our Man in Havana,Our Man in Havana,eng,3.94,15460,18434,1177,83,647,4277,8698,4729,https://images.gr-assets.com/books/1327926887m/133394.jpg,https://images.gr-assets.com/books/1327926887s/133394.jpg
5690,11256979,11256979,16183684,54,1439192812,9781439192820.0,"Richard Dawkins, Dave McKean",2011.0,The Magic of Reality: How We Know What's Really True,The Magic of Reality: How We Know What's Really True,en-US,4.04,14511,17067,1228,499,790,3094,5908,6776,https://images.gr-assets.com/books/1327883246m/11256979.jpg,https://images.gr-assets.com/books/1327883246s/11256979.jpg
5696,6539596,6539596,6731824,49,718149866,9780718149860.0,Marian Keyes,2009.0,The Brightest Star in the Sky,The Brightest Star in the Sky,en-GB,3.65,17413,19749,1280,605,1780,6051,6778,4535,https://images.gr-assets.com/books/1268685823m/6539596.jpg,https://images.gr-assets.com/books/1268685823s/6539596.jpg
5705,5062,5062,1084260,85,451219597,9780451219600.0,Ken Follett,2001.0,Jackdaws,Jackdaws,eng,3.91,17489,20382,982,167,863,5131,8680,5541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5714,89190,89190,3024029,35,044101173X,9780441011740.0,Alastair Reynolds,2003.0,Redemption Ark,Redemption Ark,eng,4.13,16484,18059,482,83,398,3008,8167,6403,https://images.gr-assets.com/books/1309206851m/89190.jpg,https://images.gr-assets.com/books/1309206851s/89190.jpg
5716,142080,142080,756454,25,151189781,9780151189790.0,T.S. Eliot,1963.0,Collected Poems 1909-1962,"Collected Poems, 1909-1962",eng,4.29,17192,17768,178,162,483,2510,5491,9122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5722,298568,298568,2337281,56,60766247,9780060766240.0,"Joseph Delaney, Patrick  Arrasmith",2007.0,Night of the Soul Stealer,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)",,4.12,18279,21196,605,187,620,4209,7654,8526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5738,25814512,25814512,45263522,37,1501124374,9781501124370.0,Chris Cleave,2016.0,Everyone Brave Is Forgiven,Everyone Brave is Forgiven,eng,3.8,16183,20386,3113,362,1190,5437,8621,4776,https://images.gr-assets.com/books/1462176457m/25814512.jpg,https://images.gr-assets.com/books/1462176457s/25814512.jpg
5743,41689,41689,3015332,108,451207793,9780451207790.0,Ken Follett,1980.0,The Key to Rebecca,The Key to Rebecca,eng,3.86,16616,19927,704,172,861,5321,8890,4683,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5751,39045,39045,2101859,80,375713751,9780375713750.0,Allison Pearson,2001.0,I Don't Know How She Does It,I Don't Know How She Does It,en-US,3.3,15456,17703,1554,1002,2829,6336,4911,2625,https://images.gr-assets.com/books/1320396351m/39045.jpg,https://images.gr-assets.com/books/1320396351s/39045.jpg
5756,270521,270521,1129195,91,743464664,9780743464670.0,John le Carré,1989.0,The Russia House,The Russia House,,3.9,17293,18428,273,210,804,4735,7545,5134,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5777,15888,15888,950198,50,1573227951,9781573227960.0,Iain Pears,1997.0,An Instance of the Fingerpost,An Instance of the Fingerpost,eng,3.93,17604,18797,1088,515,1210,3896,6605,6571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5783,5130,5130,3269256,118,60085495,9780060085490.0,Aldous Huxley,1962.0,Island,Island,eng,3.87,14440,16676,1001,427,1341,3820,5521,5567,https://images.gr-assets.com/books/1375947541m/5130.jpg,https://images.gr-assets.com/books/1375947541s/5130.jpg
5817,21064599,21064599,40429264,52,812993861,9780812993870.0,Sophie Kinsella,2014.0,"Shopaholic to the Stars (Shopaholic, #7)","Shopaholic to the Stars (Shopaholic, #7)",eng,3.24,15414,19202,2449,1034,3411,7224,4940,2593,https://images.gr-assets.com/books/1398905552m/21064599.jpg,https://images.gr-assets.com/books/1398905552s/21064599.jpg
5819,17557913,17557913,24485092,63,1471110672,9781471110670.0,Tom Rob Smith,2014.0,The Farm,The Farm,eng,3.53,13407,17244,2344,527,1721,5764,6489,2743,https://images.gr-assets.com/books/1391017911m/17557913.jpg,https://images.gr-assets.com/books/1391017911s/17557913.jpg
5826,7053,7053,14652719,55,375422714,9780375422710.0,Alexander McCall Smith,2004.0,In the Company of Cheerful Ladies,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",eng,4.07,19839,22324,1000,47,347,4549,10476,6905,https://images.gr-assets.com/books/1422951731m/7053.jpg,https://images.gr-assets.com/books/1422951731s/7053.jpg
5840,5289,5289,21905772,260,7144350,9780007144360.0,"Oscar Wilde, Merlin Holland",1908.0,Collected Works,Complete Works of Oscar Wilde,eng,4.45,10835,17952,320,114,242,1746,5241,10609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5855,106131,106131,433190,29,439545285,9780439545280.0,Jenny Nimmo,2005.0,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, # 4)","Charlie Bone and the Castle of Mirrors (The Children of the Red King, #4)",,3.89,20101,20593,295,329,1200,5476,6927,6661,https://images.gr-assets.com/books/1290344623m/106131.jpg,https://images.gr-assets.com/books/1290344623s/106131.jpg
5858,16297,16297,894955,171,425205959,9780425205950.0,Agatha Christie,1936.0,Cards on the Table,"Cards on the Table (Hercule Poirot, #15)",eng,3.9,19577,23004,1031,112,857,6468,9372,6195,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5861,16363,16363,2773090,210,7119356,9780007119360.0,Agatha Christie,1938.0,Appointment with Death,"Appointment with Death (Hercule Poirot, #19)",eng,3.84,20793,24065,967,128,995,7379,9596,5967,https://images.gr-assets.com/books/1308808730m/16363.jpg,https://images.gr-assets.com/books/1308808730s/16363.jpg
5870,736131,736131,24665786,605,9626344245,9789626344250.0,"Arthur Conan Doyle, David Timson",1914.0,The Valley of Fear,The Valley of Fear,eng,3.98,15399,21503,1125,166,902,5123,8345,6967,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5872,9748274,9748274,14637456,33,142196584,9780142196590.0,Charles Dickens,,,A Tale of Two Cities / Great Expectations,en-US,3.98,14912,15072,179,445,904,2935,5051,5737,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5881,16842,16842,1802690,63,816638624,9780816638630.0,Christopher Isherwood,1964.0,A Single Man,A Single Man,eng,4.11,14554,17537,1305,298,696,2961,6486,7096,https://images.gr-assets.com/books/1380688373m/16842.jpg,https://images.gr-assets.com/books/1380688373s/16842.jpg
5882,13529055,13529055,18446960,48,1455502758,9781455502750.0,Christopher Hitchens,2012.0,Mortality,Mortality,eng,4.12,14248,16670,1665,250,545,2700,6595,6580,https://images.gr-assets.com/books/1337177391m/13529055.jpg,https://images.gr-assets.com/books/1337177391s/13529055.jpg
5895,11277218,11277218,8586623,42,385344015,9780385344010.0,Alan Bradley,2011.0,I Am Half-Sick of Shadows ,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",en-US,4.09,21288,24365,3049,96,474,4509,11340,7946,https://images.gr-assets.com/books/1409945571m/11277218.jpg,https://images.gr-assets.com/books/1409945571s/11277218.jpg
5905,28184,28184,802082,51,1400075718,9781400075710.0,Alexander McCall Smith,2006.0,Blue Shoes and Happiness ,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",eng,4.06,20246,21851,984,68,403,4620,9924,6836,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5907,31244,31244,2888469,378,375761144,9780375761140.0,Charles Dickens,1865.0,Our Mutual Friend,Our Mutual Friend,eng,4.07,18599,20659,1102,434,986,3803,6936,8500,https://images.gr-assets.com/books/1403189244m/31244.jpg,https://images.gr-assets.com/books/1403189244s/31244.jpg
5908,531262,531262,3115332,76,316926051,9780316926060.0,Evelyn Waugh,1934.0,A Handful of Dust,A Handful of Dust,en-US,3.92,17370,19093,907,279,919,4544,7707,5644,https://images.gr-assets.com/books/1344266314m/531262.jpg,https://images.gr-assets.com/books/1344266314s/531262.jpg
5914,41950,41950,1004492,64,752849522,9780752849520.0,Maeve Binchy,2002.0,Quentins,Quentins,,3.88,18150,19579,728,156,836,5405,8045,5137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5915,304,304,313957,243,037576013X,9780375760140.0,"George Eliot, Edmund White",1876.0,Daniel Deronda,Daniel Deronda,eng,3.82,17723,19145,728,543,1361,4705,6835,5701,https://images.gr-assets.com/books/1320432000m/304.jpg,https://images.gr-assets.com/books/1320432000s/304.jpg
5922,15795628,15795628,21517875,16,1609074602,9781609074610.0,Julianne Donaldson,2013.0,Blackmoore,Blackmoore,eng,4.17,17497,18619,3667,189,589,2885,7166,7790,https://images.gr-assets.com/books/1366846456m/15795628.jpg,https://images.gr-assets.com/books/1366846456s/15795628.jpg
5923,47720,47720,460092,22,140120113X,9781401201140.0,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003.0,The Sandman: Endless Nights,The Sandman: Endless Nights,eng,4.34,20416,21560,609,44,321,2890,7372,10933,https://images.gr-assets.com/books/1327948224m/47720.jpg,https://images.gr-assets.com/books/1327948224s/47720.jpg
5925,250729,250729,3050927,55,755308441,9780755308450.0,Maggie O'Farrell,2006.0,The Vanishing Act of Esme Lennox,The Vanishing Act of Esme Lennox,eng,3.82,16675,20131,3061,303,1182,5192,8710,4744,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5926,550720,25584847,134485,66,1594482306,9781594482300.0,Sarah Waters,2006.0,The Night Watch,The Night Watch,en-US,3.67,13798,18625,1544,498,1636,5376,7102,4013,https://images.gr-assets.com/books/1394331077m/550720.jpg,https://images.gr-assets.com/books/1394331077s/550720.jpg
5927,21853645,21853645,41125534,34,1250034515,9781250034520.0,Jeffrey Archer,2015.0,Mightier Than the Sword,"Mightier Than the Sword (The Clifton Chronicles, #5)",eng,4.09,10257,16529,1378,167,480,2933,7082,5867,https://images.gr-assets.com/books/1407772906m/21853645.jpg,https://images.gr-assets.com/books/1407772906s/21853645.jpg
5931,20563,20563,21503633,390,375759018,9780375759020.0,"George Eliot, Joanna Trollope, Hugh Osborne",1859.0,Adam Bede,Adam Bede,,3.77,17777,19423,659,650,1475,4959,6999,5340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5947,6820,6820,1439,41,812966929,9780812966920.0,David Mitchell,2001.0,number9dream,number9dream,,3.92,13726,16451,1285,244,810,3617,7196,4584,https://images.gr-assets.com/books/1320540682m/6820.jpg,https://images.gr-assets.com/books/1320540682s/6820.jpg
5956,18210706,16078584,21875874,21,756409608,9780756409610.0,Ben Aaronovitch,2013.0,Broken Homes,"Broken Homes (Peter Grant, #4)",eng,4.16,10958,20466,1716,42,372,3087,9696,7269,https://images.gr-assets.com/books/1379380185m/18210706.jpg,https://images.gr-assets.com/books/1379380185s/18210706.jpg
5961,18035,9850375,2168123,207,140690483X,9781406904830.0,P.G. Wodehouse,1934.0,"Right Ho, Jeeves","Right Ho, Jeeves (Jeeves, #6)",eng,4.31,8234,18665,1147,80,245,2266,7274,8800,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5972,20413,20413,3077944,424,689823827,9780689823820.0,"Robert Louis Stevenson, Tasha Tudor",1885.0,A Child's Garden of Verses,A Child's Garden of Verses,eng,4.3,20354,21600,454,211,583,3295,5958,11553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5982,112520,112520,1907786,56,2290032042,9782290032050.0,"Arthur C. Clarke, Gentry Lee",1989.0,Rama II,"Rama II (Rama, #2)",fre,3.66,15350,17781,475,507,1612,5312,6335,4015,https://images.gr-assets.com/books/1375814981m/112520.jpg,https://images.gr-assets.com/books/1375814981s/112520.jpg
6000,3870943,3870943,3916135,16,1607515423,9781607515420.0,Julie Klassen,2008.0,The Apothecary's Daughter,The Apothecary's Daughter,eng,3.79,15782,19946,1916,352,1219,5660,7743,4972,https://images.gr-assets.com/books/1325356997m/3870943.jpg,https://images.gr-assets.com/books/1325356997s/3870943.jpg
6017,192892,192892,520581,61,61043583,9780061043580.0,Dorothy L. Sayers,1927.0,Unnatural Death,"Unnatural Death (Lord Peter Wimsey, #3)",eng,4.11,17742,18764,549,172,504,3705,7132,7251,https://images.gr-assets.com/books/1316244142m/192892.jpg,https://images.gr-assets.com/books/1316244142s/192892.jpg
6019,1617875,1617875,701268,39,385341326,9780385341320.0,Dorothy Koomson,2006.0,My Best Friend's Girl,My Best Friend's Girl,,4.02,14811,17072,999,284,801,3520,6114,6353,https://images.gr-assets.com/books/1363730538m/1617875.jpg,https://images.gr-assets.com/books/1363730538s/1617875.jpg
6022,138134,138134,1701632,40,679601082,9780679601080.0,John Keats,1820.0,John Keats : The Complete Poems,The Complete Poems,eng,4.24,17101,17881,191,225,581,2700,5621,8754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6040,13555073,13555073,19125429,55,857532014,9780857532020.0,Jonathan Stroud,2013.0,The Screaming Staircase,"The Screaming Staircase (Lockwood & Co., #1)",eng,4.19,15446,19372,3067,375,522,2596,7368,8511,https://images.gr-assets.com/books/1369670906m/13555073.jpg,https://images.gr-assets.com/books/1369670906s/13555073.jpg
6050,116054,116054,2067411,53,340752483,9780340752490.0,Rosamunde Pilcher,2000.0,Winter Solstice,Winter Solstice,eng,4.15,15426,17427,1076,131,485,3190,6536,7085,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6053,107664,107664,3327491,58,439680093,9780439680100.0,Anthony Horowitz,2005.0,Raven's Gate,"Raven's Gate (The Gatekeepers, #1)",,3.9,18247,20257,1201,424,1300,4726,7192,6615,https://images.gr-assets.com/books/1328842690m/107664.jpg,https://images.gr-assets.com/books/1328842690s/107664.jpg
6069,78985,78985,1758882,46,033041335X,9780330413350.0,Jeffrey Archer,2002.0,Sons of Fortune,Sons of Fortune,eng,3.83,13731,14757,481,183,770,4118,6012,3674,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6072,6104943,6104943,6282264,29,755328175,9780755328180.0,Jill Mansell,2009.0,Rumor Has it,Rumour Has It,eng,3.83,15669,18306,647,365,1053,4985,6832,5071,https://images.gr-assets.com/books/1328202735m/6104943.jpg,https://images.gr-assets.com/books/1328202735s/6104943.jpg
